actual,prob_0,prob_1
0,0.6149634623385842,0.3850365376614157
0,0.5649619474919936,0.43503805250800637
0,0.6763418539245156,0.3236581460754844
1,0.4655891709997404,0.5344108290002596
0,0.5438890909497205,0.45611090905027946
0,0.6672021911561803,0.33279780884381976
1,0.46411959667831937,0.5358804033216806
0,0.49273996993265734,0.5072600300673427
1,0.2260147368264872,0.7739852631735128
1,0.5539855259755793,0.4460144740244208
1,0.4008708494559241,0.5991291505440759
1,0.4589478743354847,0.5410521256645153
1,0.6033147257452215,0.3966852742547785
1,0.19149436476744364,0.8085056352325564
0,0.5507807363828214,0.4492192636171786
0,0.5593936811505045,0.44060631884949547
0,0.7568047252525165,0.2431952747474835
1,0.4798130527586131,0.5201869472413869
0,0.6204613212269011,0.3795386787730989
0,0.6818774106097472,0.31812258939025284
1,0.6349435702174961,0.3650564297825039
0,0.6286398840612666,0.3713601159387334
1,0.4960960510057827,0.5039039489942173
0,0.4336573818571272,0.5663426181428728
0,0.5272746655184406,0.47272533448155946
1,0.4647661179489624,0.5352338820510376
0,0.5527737304228473,0.4472262695771528
0,0.6773988169367042,0.3226011830632958
0,0.5549875527260745,0.4450124472739255
1,0.5092222796109445,0.49077772038905554
0,0.6106030872291801,0.38939691277081995
1,0.5835083252480513,0.4164916747519487
1,0.47538098537813134,0.5246190146218687
1,0.550635211829605,0.449364788170395
0,0.5274771814797157,0.4725228185202843
0,0.615942063253103,0.3840579367468971
0,0.5353482699603964,0.46465173003960364
1,0.5180591811057553,0.4819408188942446
0,0.6607743172715337,0.33922568272846637
1,0.44885281050198766,0.5511471894980123
0,0.6995754544448654,0.3004245455551347
1,0.38362153615301653,0.6163784638469835
1,0.45175265714092794,0.5482473428590721
0,0.428061962344211,0.571938037655789
0,0.5717114754430574,0.4282885245569426
0,0.5351066201637722,0.46489337983622786
0,0.5952356642766735,0.4047643357233265
1,0.493675006099783,0.506324993900217
1,0.4950044560400393,0.5049955439599607
1,0.47090986850235317,0.5290901314976468
0,0.5189575012423766,0.48104249875762334
1,0.5646759476179131,0.43532405238208693
0,0.544892700902514,0.455107299097486
0,0.5432346203087579,0.45676537969124203
1,0.43540257716257624,0.5645974228374238
1,0.5517099048277139,0.4482900951722862
0,0.6688883732323849,0.3311116267676151
0,0.6250708857884513,0.37492911421154873
1,0.48864292210876703,0.511357077891233
1,0.2060009885309383,0.7939990114690617
0,0.6908813739006774,0.3091186260993226
0,0.5274796478019292,0.4725203521980707
0,0.5810850195130568,0.41891498048694326
1,0.18042194386522903,0.819578056134771
1,0.39674233967719685,0.6032576603228031
1,0.4263962830829696,0.5736037169170304
0,0.5152639827780637,0.48473601722193627
0,0.6110373013735373,0.3889626986264627
0,0.4834717093837172,0.5165282906162828
0,0.6350113904844192,0.3649886095155808
0,0.5807842466415503,0.4192157533584498
0,0.5222353342110233,0.4777646657889767
1,0.5062680051592136,0.49373199484078645
0,0.6289961350847895,0.3710038649152106
0,0.5262570252479501,0.4737429747520499
1,0.45135208928740356,0.5486479107125964
0,0.5301437500980077,0.4698562499019923
0,0.5151238274634514,0.4848761725365486
0,0.4739838456204617,0.5260161543795383
1,0.49550918728606586,0.5044908127139341
0,0.4871065105209965,0.5128934894790035
1,0.520027421520564,0.479972578479436
0,0.5596605748982477,0.44033942510175234
0,0.5350418309677433,0.46495816903225673
0,0.5384364956208423,0.4615635043791577
0,0.4680184701631688,0.5319815298368312
0,0.700332541706487,0.29966745829351304
0,0.6259453428966932,0.3740546571033067
0,0.6731524705629638,0.3268475294370362
0,0.5778201235676617,0.4221798764323383
1,0.517645461441959,0.48235453855804106
0,0.7780833058944868,0.2219166941055132
0,0.5800943066807638,0.4199056933192363
1,0.5301326676059371,0.46986733239406286
0,0.5371112053053277,0.4628887946946722
0,0.5497993723065571,0.4502006276934429
0,0.5595385443257286,0.4404614556742714
0,0.5563602981298813,0.4436397018701187
1,0.30766617443196165,0.6923338255680384
1,0.438397178336717,0.561602821663283
0,0.484401735672528,0.515598264327472
0,0.5305361018177484,0.4694638981822516
1,0.5155527737825042,0.4844472262174958
1,0.5437277903649875,0.4562722096350125
1,0.5048739520035008,0.4951260479964991
1,0.2856562166566786,0.7143437833433214
1,0.5412878575787115,0.45871214242128855
0,0.6110622025251942,0.3889377974748059
1,0.556841838832457,0.44315816116754303
1,0.14038933285561295,0.859610667144387
1,0.48047607272183956,0.5195239272781604
0,0.542772341070741,0.457227658929259
0,0.4912677299018525,0.5087322700981475
0,0.6673688387998149,0.3326311612001851
1,0.4559020445625105,0.5440979554374895
1,0.5236188044211534,0.47638119557884656
0,0.6602670249409601,0.3397329750590399
0,0.6398968493245787,0.3601031506754213
1,0.47498720107350045,0.5250127989264995
1,0.3375064234726811,0.6624935765273189
1,0.5438832949666923,0.4561167050333077
1,0.473231869116823,0.526768130883177
1,0.49397057101014874,0.5060294289898513
1,0.5740155449551969,0.4259844550448031
1,0.5073132233501119,0.49268677664988814
1,0.34152567767923825,0.6584743223207618
1,0.5254223260103921,0.47457767398960793
0,0.656888577602203,0.343111422397797
1,0.4913199342745681,0.5086800657254319
0,0.7609474999636798,0.23905250003632011
1,0.3308154682276284,0.6691845317723716
0,0.5521843682247528,0.4478156317752472
1,0.5637677040261169,0.43623229597388313
1,0.39954809746232467,0.6004519025376753
1,0.5316262993948437,0.4683737006051562
0,0.67079114759796,0.32920885240204006
1,0.581541612825495,0.418458387174505
0,0.6900261448881536,0.3099738551118464
1,0.6054353556039155,0.3945646443960845
1,0.582282125624411,0.41771787437558905
0,0.6364351117423406,0.3635648882576594
0,0.5701625522775757,0.42983744772242427
1,0.28110366277929133,0.7188963372207087
1,0.44910939089732627,0.5508906091026737
1,0.5227916995311002,0.4772083004688998
1,0.564109407030827,0.43589059296917293
0,0.5649401985807138,0.43505980141928624
1,0.5017338805017304,0.49826611949826954
0,0.7565865574679177,0.2434134425320823
1,0.5510794861620338,0.4489205138379661
1,0.5328938501075596,0.46710614989244037
0,0.5238431969274163,0.4761568030725837
0,0.48312558996790333,0.5168744100320967
1,0.5156683142794498,0.48433168572055013
0,0.4620210432451487,0.5379789567548513
0,0.6741514245303255,0.32584857546967444
0,0.7266551068367049,0.2733448931632951
1,0.46070748371489323,0.5392925162851068
0,0.5854005302127447,0.4145994697872553
1,0.415208567785899,0.584791432214101
1,0.5802386340434568,0.41976136595654323
0,0.5064793635040867,0.49352063649591327
1,0.5615938180489743,0.4384061819510257
1,0.48991732875614324,0.5100826712438568
0,0.7116157416813941,0.2883842583186059
0,0.8550267638016981,0.14497323619830194
0,0.6964196723905451,0.3035803276094548
1,0.5623369045781397,0.4376630954218603
1,0.5067546759302767,0.4932453240697233
1,0.5062636709758173,0.49373632902418274
0,0.5250057480703552,0.4749942519296448
1,0.4721234723289123,0.5278765276710877
0,0.5178129245526839,0.48218707544731604
1,0.2519378557265537,0.7480621442734463
1,0.5406107900632479,0.45938920993675214
0,0.5267152269889737,0.47328477301102634
1,0.5577660096464829,0.44223399035351707
1,0.5578509661684248,0.44214903383157517
0,0.631622464368643,0.36837753563135694
0,0.6789520986594664,0.32104790134053357
0,0.6347667216635313,0.3652332783364687
0,0.5441937359669141,0.4558062640330859
0,0.4932754622951392,0.5067245377048608
1,0.5226925936088824,0.4773074063911176
0,0.5632329409667227,0.4367670590332773
1,0.4565416156501022,0.5434583843498978
0,0.49989580107353926,0.5001041989264607
0,0.5953132520881138,0.4046867479118862
0,0.5550931862549668,0.4449068137450332
0,0.5422731156261258,0.45772688437387415
1,0.491373022020841,0.508626977979159
1,0.5340315519711563,0.4659684480288438
1,0.5222557217901295,0.47774427820987053
1,0.512481195353826,0.4875188046461741
0,0.4605683765742935,0.5394316234257065
1,0.5493387056162443,0.4506612943837557
0,0.539860766762077,0.460139233237923
1,0.40489127994674223,0.5951087200532578
1,0.5284262561680997,0.4715737438319003
0,0.560702651584444,0.43929734841555595
0,0.5838712275260978,0.41612877247390223
1,0.16991916775083704,0.830080832249163
0,0.5927473775260029,0.4072526224739971
0,0.5883008306616665,0.4116991693383335
0,0.6118926342644544,0.3881073657355456
0,0.6038422202696845,0.3961577797303156
0,0.5473627858997925,0.4526372141002076
0,0.587802222589656,0.4121977774103441
1,0.4874547935269291,0.5125452064730709
0,0.6119774155721918,0.3880225844278082
0,0.5302176570837944,0.4697823429162056
1,0.5109018920844222,0.4890981079155778
1,0.5369270053068627,0.4630729946931374
1,0.521906526238571,0.47809347376142897
1,0.13458889152495168,0.8654111084750483
0,0.5818568305412155,0.41814316945878444
1,0.49019058110400504,0.509809418895995
0,0.653998461291896,0.346001538708104
0,0.49192165545174915,0.5080783445482508
0,0.652646084504761,0.347353915495239
0,0.6379907286365725,0.36200927136342753
1,0.527246526295124,0.47275347370487597
0,0.6765774574391183,0.3234225425608817
0,0.720532050807368,0.279467949192632
0,0.6585149060896693,0.3414850939103307
0,0.6653270105571585,0.3346729894428415
1,0.4836207292769863,0.5163792707230137
1,0.30852959385955014,0.6914704061404499
1,0.4205246286564094,0.5794753713435906
1,0.49906659669350484,0.5009334033064952
0,0.6040029915705352,0.3959970084294649
0,0.6440200256074966,0.35597997439250334
1,0.20656377737069542,0.7934362226293046
0,0.5250575630661456,0.4749424369338544
0,0.5992636341085289,0.40073636589147116
1,0.5000828665937176,0.4999171334062824
0,0.5455839988309612,0.45441600116903874
1,0.44813373833457104,0.551866261665429
1,0.310240322829232,0.689759677170768
1,0.5407603306009199,0.4592396693990802
1,0.5341721576694458,0.4658278423305542
0,0.7711894866502809,0.22881051334971908
1,0.4044119404377795,0.5955880595622205
0,0.8031001538709454,0.19689984612905465
0,0.5503025927462537,0.44969740725374635
0,0.7057901314575536,0.2942098685424464
0,0.6306668989254278,0.3693331010745722
0,0.548287033010119,0.4517129669898809
1,0.49442551654956857,0.5055744834504314
0,0.5524338026384465,0.4475661973615534
0,0.5546653738783829,0.44533462612161706
1,0.3037793726878679,0.6962206273121321
0,0.636749495884859,0.363250504115141
0,0.5728116018246285,0.42718839817537146
0,0.57905818159391,0.42094181840608996
0,0.5710576797556413,0.4289423202443588
0,0.621296481715735,0.37870351828426496
0,0.46256714829814216,0.5374328517018578
0,0.532435137412991,0.46756486258700897
1,0.5054107962934529,0.4945892037065471
1,0.4833144617624777,0.5166855382375223
0,0.5873825345942819,0.4126174654057181
0,0.6082006504136719,0.39179934958632817
1,0.4204251943449916,0.5795748056550084
0,0.5304729977824949,0.46952700221750504
0,0.4983664788236697,0.5016335211763303
1,0.5107840564320962,0.4892159435679037
0,0.5399356222864204,0.4600643777135795
0,0.6109440385080174,0.38905596149198257
1,0.18193264059789427,0.8180673594021057
0,0.49304960056208447,0.5069503994379155
0,0.505961505492501,0.49403849450749904
0,0.4439626382367714,0.5560373617632286
1,0.5066442830007956,0.4933557169992044
1,0.45778119875087764,0.5422188012491224
0,0.705444229558571,0.29455577044142905
1,0.5079095926299437,0.4920904073700562
0,0.6068511661384122,0.3931488338615879
0,0.6030341718344504,0.3969658281655496
1,0.5037328520558982,0.49626714794410176
1,0.5009635406573405,0.49903645934265956
0,0.6670711426499696,0.3329288573500304
1,0.5479876858739741,0.45201231412602594
1,0.5386089208311146,0.46139107916888544
1,0.6310441094524908,0.36895589054750916
0,0.5189134386362652,0.48108656136373484
1,0.4853286206406,0.5146713793594
0,0.5937011120717665,0.40629888792823354
0,0.5258666776200158,0.4741333223799841
1,0.5376707877572802,0.46232921224271983
0,0.4042900990026609,0.5957099009973391
1,0.5306164453384001,0.4693835546615998
1,0.46999777643485696,0.530002223565143
0,0.47285486162052726,0.5271451383794727
1,0.5023910963103753,0.4976089036896247
1,0.4763534084770753,0.5236465915229247
1,0.5168927493686819,0.48310725063131804
1,0.46840127344067584,0.5315987265593242
0,0.4904169413108088,0.5095830586891912
0,0.6382236793176342,0.36177632068236576
1,0.5606159652524836,0.43938403474751647
1,0.5762112605964009,0.4237887394035991
0,0.543406063826237,0.4565939361737629
0,0.5220960402654133,0.4779039597345866
1,0.254999246144587,0.745000753855413
1,0.5058000032643006,0.4941999967356994
0,0.5930601945724363,0.40693980542756375
1,0.47571715170328255,0.5242828482967175
1,0.48060994664550594,0.5193900533544941
0,0.587577601337841,0.412422398662159
1,0.533636547963859,0.466363452036141
0,0.669710178242067,0.330289821757933
0,0.6282058522171377,0.3717941477828623
0,0.7722645692393549,0.22773543076064506
1,0.3431638138125169,0.6568361861874831
1,0.4726984522682708,0.5273015477317292
1,0.5426136835934317,0.4573863164065683
0,0.590887179560512,0.409112820439488
0,0.6109824898693159,0.38901751013068403
0,0.5636930650058911,0.43630693499410894
1,0.5910001140818872,0.4089998859181127
1,0.47552652545546314,0.5244734745445369
0,0.5629339425416481,0.4370660574583519
1,0.3584595044383573,0.6415404955616427
1,0.516601401056475,0.48339859894352494
0,0.5115159907363025,0.48848400926369745
0,0.5604653329207674,0.43953466707923255
1,0.5288303997907569,0.47116960020924314
1,0.35196659272812303,0.648033407271877
0,0.6035851333052658,0.3964148666947343
0,0.5495342579559102,0.4504657420440898
1,0.46467545453575954,0.5353245454642405
1,0.43563164615901095,0.564368353840989
0,0.5733450247530195,0.4266549752469805
1,0.5006203018814115,0.4993796981185885
1,0.47121178317390056,0.5287882168260994
0,0.6940473777324372,0.3059526222675628
0,0.5631907099621885,0.4368092900378116
1,0.35826016823389906,0.6417398317661009
0,0.6314297710647558,0.3685702289352442
0,0.6033534201444374,0.3966465798555626
0,0.684617089529891,0.315382910470109
1,0.5377740822852746,0.4622259177147254
1,0.5277975663438488,0.4722024336561512
1,0.49045168875427203,0.509548311245728
0,0.5145593159371656,0.48544068406283436
1,0.3103215536041004,0.6896784463958996
0,0.5431795588627836,0.4568204411372164
0,0.47622908534008035,0.5237709146599197
0,0.6680773281117285,0.33192267188827146
1,0.540602162626542,0.4593978373734579
0,0.48393341378707855,0.5160665862129215
1,0.5025886369490151,0.4974113630509848
0,0.6194587801853213,0.38054121981467864
1,0.6246337607920973,0.37536623920790263
1,0.5323218151405683,0.4676781848594317
0,0.5032399039291211,0.4967600960708789
0,0.6715641134713375,0.3284358865286625
0,0.6926372495746883,0.3073627504253117
0,0.613778675479601,0.38622132452039903
0,0.5773020209335681,0.4226979790664319
1,0.2933165870442406,0.7066834129557594
1,0.12432140085458032,0.8756785991454197
1,0.40587265396149386,0.5941273460385061
1,0.4894416139636695,0.5105583860363305
1,0.565562173005517,0.43443782699448297
0,0.5663207492861894,0.43367925071381064
